TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
"Barack Obama says Mitt Romney's tax plan ""would cut taxes for the folks at the very top""","Barack Obama says Mitt Romney's tax plan gives millionaires an average tax cut of $250,000",barack obama mitt romneys tax plan would cut taxes folks top ,barack obama mitt romneys tax plan gives millionaires average tax cut 250000 ,0.49,0.4666666666666667,34,0.46153846153846156,ST,ST,0.22028815056182968,0.8478429122982839
"Hasner claimed he co-sponsored ""only"" E-Verify bill to pass the Florida Legislature",Sen. J.D. Alexander questions E-Verify costs,hasner claimed cosponsored everify bill pass florida legislature ,sen jd alexander questions everify costs ,0.08,0.07692307692307693,47,0.0,ST,N,0.0,0.0
DNC ad says Mitt Romney flip-flopped on abortion,Did Mitt Romney flip-flop on TARP?,dnc ad mitt romney flipflopped abortion ,mitt romney flipflop tarp ,0.26,0.25,17,0.25,N,N,0.0,0.20608363501393825
Obama: Iran has not advanced nuclear ambitions since U.S. negotiations started,"Tom Cotton says Susan Rice 'conceded' that under nuclear deal, Iran would have 'robust' enrichment",obama iran advanced nuclear ambitions since us negotiations started ,tom cotton susan rice conceded nuclear deal iran would robust enrichment ,0.11,0.1111111111111111,54,0.0,ST,N,0.20199309249791836,0.14299986328377765
Hillary Clinton overstates impact of New START on Russia's nuclear arsenal,Tim Kaine overstates Clinton's record on cutting Russia's nuclear stockpile,hillary clinton overstates impact new start russias nuclear arsenal ,tim kaine overstates clintons record cutting russias nuclear stockpile ,0.2,0.2,37,0.125,E*,N,0.3360969272762575,0.4323123050999958
Mitt Romney tweets that “more Americans have lost their jobs under Barack Obama than any president in modern history”,Bill Clinton says Democratic presidents top Republican presidents in job creation,mitt romney tweets americans lost jobs barack obama president modern history ,bill clinton democratic presidents top republican presidents job creation ,0.0,0.0,53,0.0,ST,N,0.0,0.0
"
A credit for workers cuts taxes for middle class",Tax cut for 95 percent? The stimulus made it so,credit workers cuts taxes middle class ,tax cut ninetyfive percent stimulus made ,0.0,0.0,33,0.0,ST,N,0.33609692727625756,0.49385483962486193
Barack Obama in State of the Union says U.S. corporate tax rate is among world's highest,"Gary Johnson says U.S. has ""the highest corporate income tax in the world right now”",barack obama state union us corporate tax rate among worlds highest ,gary johnson us highest corporate income tax world right ,0.25,0.25,38,0.07692307692307693,E*,N,0.0,0.29672561597665537
"Barack Obama says Mitt Romney's tax plan ""would cut taxes for the folks at the very top""",Ryan says wealthy taxpayers get most of the deductions in the tax code,barack obama mitt romneys tax plan would cut taxes folks top ,ryan wealthy taxpayers get deductions tax code ,0.06,0.058823529411764705,45,0.0,E*,N,0.0,0.3983400599024115
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records",Providence crime rates during the David Cicilline administration - revisited,u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,providence crime rates david cicilline administration revisited ,0.2,0.17647058823529413,69,0.0,N,N,0.3187840217537793,0.29505871904131714
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records",U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,us rep david cicilline united states growing jobs twentyfour months ,0.16,0.15,61,0.3076923076923077,N,N,0.3187840217537793,0.3748077700589727
Pro-Obama super PAC ad says thousands of Chinese workers owe their jobs to Mitt Romney's companies,Super PAC ad says Mitt Romney outsources jobs to India,proobama super pac ad thousands chinese workers owe jobs mitt romneys companies ,super pac ad mitt romney outsources jobs india ,0.35,0.3333333333333333,52,0.125,ST,ST,0.6327904583679945,0.2745437090005046
Mayor Angel Taveras says high school graduation rates are up in Providence,"Mayor Angel Taveras says crime rate, shootings have decreased in Providence",mayor angel taveras high school graduation rates providence ,mayor angel taveras crime rate shootings decreased providence ,0.34,0.3333333333333333,25,0.2222222222222222,N,N,0.29121941856368966,0.1785662155575748
R.I. Board of Education Chairwoman Eva Marie Mancuso says harder questions are dropped from NECAP re-tests,R.I. Rep. Larry Valencia says a third of students who take SAT for second time do worse than first time,ri board education chairwoman eva marie mancuso harder questions dropped necap retests ,ri rep larry valencia third students take sat second time worse first time ,0.04,0.043478260869565216,63,0.0,N,N,0.1707761131901165,0.0
Mike Pence offers misleading statistic on employment peak in Indiana,Mike Pence says there are more Hoosiers going to work than ever before,mike pence offers misleading statistic employment peak indiana ,mike pence hoosiers going work ever ,0.17,0.16666666666666666,41,0.0,ST,ST,1.0000000000000002,0.7548969126692832
"MoveOn says Gov. Rick Scott “tried to kick 180,000 people off the voter rolls""",MoveOn says Florida election supervisors refuse to participate in noncitizen voter purge,moveon gov rick scott tried kick 180000 people voter rolls ,moveon florida election supervisors refuse participate noncitizen voter purge ,0.12,0.11764705882352941,51,0.0,ST,ST,1.0000000000000002,0.1867705362950862
"Iran nuclear deal was Hillary Clinton's, and it 'lined the pockets' of Iran with Americans' money?",Paul Ryan claims U.S. purchase of heavy water from Iran is direct subsidy of Iran's nuclear program,iran nuclear deal hillary clintons lined pockets iran americans money ,paul ryan claims us purchase heavy water iran direct subsidy irans nuclear program ,0.14,0.1,62,0.0,ST,N,0.0,0.030419320464233957
U.S. Chamber says Rep. Tammy Baldwin backed raising taxes $858 billion by voting against extension of Bush-era tax cuts,"Tommy Thompson says Senate foe Tammy Baldwin backs $3,000 tax hike on middle class",us chamber rep tammy baldwin backed raising taxes 858 billion voting extension bushera tax cuts ,tommy thompson senate foe tammy baldwin backs 3000 tax hike middle class ,0.13,0.125,69,0.0,ST,N,0.12735952979479356,0.5906846463157942
"Wisconsin Sen. Lena Taylor says Gov. Scott Walker hasn’t created jobs, gives millions to friends and raises taxes on working people",Gov. Scott Walker says he eliminated Wisconsin’s $3.6 billion deficit without raising taxes,wisconsin sen lena taylor gov scott walker hasnt created jobs gives millions friends raises taxes working people ,gov scott walker eliminated wisconsins 36 billion deficit without raising taxes ,0.17,0.16666666666666666,75,0.09090909090909091,ST,N,0.0,0.5101186971853139
Does Newt Gingrich support amnesty? Mitt Romney says his plan goes there,Pro-Romney super PAC says New Gingrich supports amnesty for illegal immigrants,newt gingrich support amnesty mitt romney plan goes ,proromney super pac new gingrich supports amnesty illegal immigrants ,0.14,0.13333333333333333,40,0.0,ST,N,0.0,0.37550870805533637
Obama didn't write that,"Not Muslims, but Arab-Americans",obama didnt write ,muslims arabamericans ,0.0,0.0,17,0.0,ST,N,0.4112070550676187,0.050401258967805646
Romney glosses over in-state tuition details,"Huckabee wanted scholarship open to all
",romney glosses instate tuition details ,huckabee wanted scholarship open ,0.0,0.0,33,0.0,ST,N,0.33609692727625756,0.15064018498706508
Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,republican bernard jackvony democrat david cicilline fifth liberal representative congress ,us rep david cicilline republican opponent brendan doherty wants repeal obamacare increase drug prices seniors ,0.14,0.13636363636363635,82,0.0,N,N,0.0986796179798696,0.09729172382203159
Connie Mack says Bill Nelson voted for higher taxes 272 times,Connie Mack said Bill Nelson voted to raise taxes 150 times,connie mack bill nelson voted higher taxes two hundred seventytwo times ,connie mack bill nelson voted raise taxes one hundred fifty times ,0.57,0.5714285714285714,16,0.1111111111111111,ST,ST,0.26055567105626243,0.15714519935245574
Republican U.S. Senate candidate Barry Hinckley says decision to uphold Obama health plan will add trillions of dollars in debt,U.S. Senate candidate Barry Hinckley says 80 percent of Egyptians oppose receiving foreign aid from the United States,republican us senate candidate barry hinckley decision uphold obama health plan add trillions dollars debt ,us senate candidate barry hinckley eighty percent egyptians oppose receiving foreign aid united states ,0.21,0.20833333333333334,68,0.3125,N,N,0.2523342014336961,0.6531950843535984
McCain right on amount of Obama's pork requests,McCain's got Obama over a pork barrel,mccain right amount obamas pork requests ,mccains got obama pork barrel ,0.1,0.1,18,0.0,E,ST,1.0000000000000002,0.06655924660794856
"Barack Obama touts record high border agents, lowest immigration from Mexico in 40 years",Barack Obama touts administration's border enforcement achievements in State of the Union,barack obama touts record high border agents lowest immigration mexico forty years ,barack obama touts administrations border enforcement achievements state union ,0.24,0.23529411764705882,47,0.1,E,ST,1.0000000000000002,0.5506100975655025
Scott Walker says 2013 job growth in Wisconsin was best since 1990s,Mary Burke says job growth has gotten worse every year of Scott Walker’s term,scott walker two thousand thirteen job growth wisconsin best since 1990s ,mary burke job growth gotten worse every year scott walkers term ,0.16,0.15789473684210525,57,0.1,ST,N,0.0,0.4692471312133273
Did Scott Walker flip-flop on how budget shortfalls are measured??,Scott Walker says his proposed borrowing is lowest in a decade,scott walker flipflop budget shortfalls measured ,scott walker proposed borrowing lowest decade ,0.2,0.2,29,0.0,N,N,0.5031026124151314,0.6536225502158087
Bryan Hughes mostly wrong about David Simpson voting for driver's licenses for 'illegal immigrants',David Simpson mostly right about his staunch opposition to driver's licenses for 'illegal aliens',bryan hughes mostly wrong david simpson voting drivers licenses illegal immigrants ,david simpson mostly right staunch opposition drivers licenses illegal aliens ,0.4,0.4,40,0.25,ST,ST,0.20199309249791836,0.584805359519889
Hillary Clinton says U.S. 'put a lid on Iran's nuclear program',Donald Trump says Iran military will have nuclear weapons as soon as enrichment limits expire,hillary clinton us put lid irans nuclear program ,donald trump iran military nuclear weapons soon enrichment limits expire ,0.06,0.058823529411764705,57,0.0,ST,N,0.20199309249791836,0.14982363486245817
Has Scott Walker changed his view on ethanol mandates?,Columnist Gail Collins blames Gov. Scott Walker for teacher's lost job,scott walker changed view ethanol mandates ,columnist gail collins blames gov scott walker teachers lost job ,0.15,0.14285714285714285,50,0.0,N,N,0.0,0.4886518813817312
